city_ibge_code,IDHM,IDHM_E,IDHM_L,IDHM_R,ANO_IDH,GINI
3511201,0.751,0.676,0.852,0.734,2010,0.43
3511300,0.766,0.689,0.872,0.749,2010,0.42
3511409,0.729,0.666,0.821,0.71,2010,0.43
3511508,0.782,0.739,0.854,0.758,2010,0.42
3511607,0.706,0.611,0.804,0.715,2010,0.43
3511706,0.736,0.675,0.82,0.72,2010,0.4
3511904,0.725,0.66,0.821,0.704,2010,0.37
3512001,0.757,0.712,0.845,0.72,2010,0.46
3512100,0.71,0.647,0.802,0.689,2010,0.4
3512209,0.708,0.614,0.827,0.699,2010,0.43
3512308,0.736,0.658,0.837,0.725,2010,0.49
3512407,0.758,0.674,0.858,0.754,2010,0.44
3512506,0.719,0.648,0.816,0.704,2010,0.39
3512605,0.69,0.619,0.811,0.653,2010,0.45
3512704,0.754,0.7,0.841,0.728,2010,0.48
3512803,0.769,0.697,0.876,0.746,2010,0.42
3512902,0.722,0.63,0.849,0.705,2010,0.4
3513009,0.78,0.707,0.851,0.789,2010,0.57
3513108,0.756,0.683,0.857,0.737,2010,0.42
3513207,0.734,0.682,0.802,0.723,2010,0.48
3513306,0.774,0.778,0.853,0.698,2010,0.43
3513405,0.788,0.758,0.871,0.742,2010,0.53
3513504,0.737,0.681,0.821,0.716,2010,0.45
3513603,0.684,0.576,0.826,0.672,2010,0.54
3513702,0.76,0.687,0.865,0.74,2010,0.45
3513801,0.757,0.716,0.844,0.717,2010,0.43
3513850,0.741,0.704,0.842,0.686,2010,0.37
3513900,0.734,0.645,0.85,0.72,2010,0.48
3514007,0.718,0.655,0.818,0.691,2010,0.38
3514106,0.725,0.616,0.853,0.725,2010,0.46
3514205,0.742,0.709,0.825,0.699,2010,0.36
3514304,0.738,0.689,0.811,0.718,2010,0.37
3514403,0.776,0.737,0.842,0.752,2010,0.44
3514502,0.748,0.698,0.837,0.716,2010,0.43
3514601,0.744,0.674,0.849,0.72,2010,0.39
3514700,0.745,0.69,0.834,0.719,2010,0.53
3514809,0.691,0.615,0.847,0.633,2010,0.49
3514908,0.695,0.583,0.822,0.701,2010,0.42
3514924,0.747,0.712,0.825,0.711,2010,0.33
3514957,0.73,0.641,0.84,0.723,2010,0.36
3515004,0.735,0.676,0.839,0.7,2010,0.45
3515103,0.749,0.708,0.834,0.713,2010,0.5
3515129,0.727,0.691,0.805,0.69,2010,0.38
3515152,0.732,0.668,0.815,0.72,2010,0.45
3515186,0.787,0.712,0.872,0.784,2010,0.57
3515194,0.696,0.609,0.819,0.675,2010,0.38
3515202,0.76,0.705,0.873,0.712,2010,0.39
3515301,0.74,0.714,0.818,0.693,2010,0.43
3515350,0.704,0.655,0.802,0.663,2010,0.45
3515400,0.732,0.648,0.867,0.699,2010,0.43
3515509,0.797,0.758,0.872,0.767,2010,0.49
3515608,0.758,0.68,0.859,0.746,2010,0.41
3515657,0.703,0.617,0.843,0.668,2010,0.4
3515707,0.738,0.703,0.828,0.691,2010,0.43
3515806,0.727,0.723,0.796,0.668,2010,0.4
3515905,0.747,0.726,0.808,0.71,2010,0.37
3516002,0.715,0.646,0.807,0.702,2010,0.41
3516101,0.713,0.652,0.82,0.678,2010,0.46
3516200,0.78,0.753,0.842,0.749,2010,0.46
3516309,0.703,0.647,0.815,0.659,2010,0.4
3516408,0.731,0.654,0.852,0.702,2010,0.44
3516507,0.763,0.762,0.809,0.721,2010,0.37
3516606,0.709,0.634,0.823,0.684,2010,0.42
3516705,0.769,0.728,0.849,0.737,2010,0.5
3516804,0.723,0.635,0.817,0.727,2010,0.42
3516853,0.719,0.676,0.802,0.687,2010,0.35
3516903,0.747,0.702,0.808,0.734,2010,0.45
3517000,0.717,0.652,0.813,0.696,2010,0.45
3517109,0.735,0.63,0.858,0.735,2010,0.52
3517208,0.739,0.679,0.853,0.697,2010,0.38
3517307,0.728,0.689,0.83,0.675,2010,0.4
3517406,0.753,0.683,0.824,0.759,2010,0.53
3517505,0.725,0.605,0.866,0.728,2010,0.41
3517604,0.675,0.602,0.806,0.634,2010,0.55
3517703,0.718,0.63,0.826,0.71,2010,0.49
3517802,0.719,0.663,0.803,0.699,2010,0.42
3517901,0.737,0.682,0.84,0.698,2010,0.42
3518008,0.732,0.714,0.806,0.682,2010,0.4
3518107,0.713,0.623,0.832,0.698,2010,0.48
3518206,0.763,0.726,0.84,0.727,2010,0.43
3518305,0.731,0.656,0.817,0.729,2010,0.47
3518404,0.798,0.751,0.886,0.764,2010,0.54
3518503,0.687,0.583,0.805,0.692,2010,0.44
3518602,0.719,0.645,0.811,0.712,2010,0.43
3518701,0.751,0.679,0.854,0.729,2010,0.5
3518800,0.763,0.717,0.831,0.746,2010,0.51
3518859,0.743,0.688,0.822,0.724,2010,0.53
3518909,0.697,0.621,0.808,0.676,2010,0.41
3519006,0.727,0.698,0.809,0.68,2010,0.44
3519055,0.793,0.698,0.878,0.815,2010,0.54
3519071,0.756,0.703,0.859,0.716,2010,0.41
3519105,0.745,0.675,0.851,0.721,2010,0.4
3519204,0.733,0.655,0.857,0.701,2010,0.44
3519253,0.674,0.543,0.848,0.664,2010,0.52
3519303,0.703,0.627,0.814,0.681,2010,0.37
3519402,0.74,0.65,0.841,0.741,2010,0.48
3519501,0.708,0.628,0.817,0.692,2010,0.43
3519600,0.747,0.667,0.846,0.738,2010,0.43
3519709,0.71,0.614,0.832,0.7,2010,0.48
3519808,0.72,0.646,0.806,0.716,2010,0.45
3519907,0.736,0.7,0.814,0.7,2010,0.44
3520004,0.727,0.664,0.838,0.691,2010,0.36
3520103,0.768,0.671,0.835,0.809,2010,0.67
3520202,0.711,0.616,0.855,0.683,2010,0.41
3520301,0.726,0.653,0.847,0.691,2010,0.55
3520400,0.756,0.693,0.843,0.739,2010,0.49
3520426,0.725,0.666,0.823,0.696,2010,0.46
3520442,0.812,0.782,0.871,0.786,2010,0.48
3520509,0.788,0.738,0.837,0.791,2010,0.47
3520608,0.761,0.733,0.843,0.714,2010,0.45
3520707,0.751,0.71,0.835,0.714,2010,0.47
3520806,0.759,0.75,0.849,0.688,2010,0.37
3520905,0.727,0.65,0.828,0.713,2010,0.48
3521002,0.719,0.672,0.814,0.68,2010,0.4
3521101,0.753,0.685,0.845,0.737,2010,0.46
3521150,0.73,0.666,0.839,0.696,2010,0.36
3521200,0.703,0.668,0.816,0.637,2010,0.53
3521309,0.749,0.654,0.848,0.759,2010,0.59
3521408,0.776,0.729,0.863,0.742,2010,0.4
3521507,0.713,0.624,0.844,0.688,2010,0.36
3521606,0.712,0.622,0.839,0.691,2010,0.44
3521705,0.693,0.636,0.803,0.652,2010,0.5
3521804,0.713,0.63,0.83,0.692,2010,0.45
3521903,0.73,0.644,0.832,0.727,2010,0.38
3522000,0.705,0.613,0.823,0.696,2010,0.37
3522109,0.745,0.701,0.823,0.716,2010,0.5
3522158,0.68,0.637,0.787,0.627,2010,0.54
3522208,0.742,0.687,0.852,0.699,2010,0.45
3522307,0.763,0.705,0.864,0.728,2010,0.49
3522406,0.732,0.697,0.803,0.702,2010,0.53
3522505,0.735,0.677,0.855,0.687,2010,0.45
3522604,0.762,0.692,0.852,0.75,2010,0.45
3522653,0.661,0.594,0.816,0.595,2010,0.53
3522703,0.744,0.667,0.836,0.738,2010,0.45
3522802,0.719,0.653,0.835,0.681,2010,0.53
3522901,0.725,0.633,0.841,0.716,2010,0.41
3523008,0.72,0.673,0.813,0.682,2010,0.45
3523107,0.714,0.648,0.844,0.665,2010,0.42
3523206,0.703,0.649,0.803,0.668,2010,0.48
3523305,0.677,0.577,0.837,0.642,2010,0.5
3523404,0.778,0.708,0.844,0.788,2010,0.48
3523503,0.706,0.61,0.841,0.685,2010,0.43
3523602,0.724,0.636,0.813,0.734,2010,0.48
3523701,0.707,0.636,0.826,0.673,2010,0.44
3523800,0.717,0.646,0.82,0.697,2010,0.41
3523909,0.773,0.692,0.854,0.782,2010,0.52
3524006,0.762,0.699,0.844,0.75,2010,0.43
3524105,0.765,0.694,0.841,0.768,2010,0.52
3524204,0.711,0.627,0.845,0.679,2010,0.39
3524303,0.778,0.71,0.851,0.778,2010,0.52
3524402,0.777,0.749,0.837,0.749,2010,0.49
3524501,0.723,0.659,0.818,0.7,2010,0.35
3524600,0.717,0.644,0.832,0.687,2010,0.53
3524709,0.784,0.715,0.862,0.782,2010,0.49
3524808,0.776,0.73,0.855,0.75,2010,0.46
3524907,0.756,0.69,0.86,0.727,2010,0.49
3525003,0.76,0.706,0.841,0.738,2010,0.48
3525102,0.735,0.64,0.853,0.728,2010,0.48
3525201,0.733,0.659,0.826,0.723,2010,0.45
3525300,0.778,0.693,0.886,0.768,2010,0.45
3525409,0.703,0.628,0.814,0.68,2010,0.42
3525508,0.699,0.585,0.824,0.707,2010,0.43
3525607,0.741,0.71,0.818,0.701,2010,0.42
3525706,0.777,0.717,0.869,0.752,2010,0.45
3525805,0.716,0.686,0.813,0.659,2010,0.41
3525854,0.741,0.655,0.863,0.721,2010,0.39
3525904,0.822,0.768,0.866,0.834,2010,0.53
3526001,0.745,0.662,0.86,0.727,2010,0.43
3526100,0.7,0.637,0.823,0.654,2010,0.49
3526209,0.709,0.662,0.791,0.68,2010,0.49
3526308,0.693,0.609,0.797,0.686,2010,0.48
3526407,0.729,0.639,0.829,0.732,2010,0.41
3526506,0.721,0.655,0.82,0.698,2010,0.38
3526605,0.729,0.707,0.823,0.665,2010,0.55
3526704,0.744,0.665,0.851,0.729,2010,0.48
3526803,0.764,0.717,0.837,0.743,2010,0.43
3526902,0.775,0.719,0.852,0.761,2010,0.48
3527009,0.742,0.654,0.864,0.722,2010,0.4
3527108,0.786,0.733,0.869,0.762,2010,0.45
3527207,0.766,0.713,0.856,0.736,2010,0.52
3527256,0.742,0.717,0.816,0.697,2010,0.37
3527306,0.777,0.697,0.861,0.783,2010,0.5
3527405,0.752,0.695,0.841,0.728,2010,0.46
3527504,0.733,0.662,0.809,0.736,2010,0.51
3527603,0.731,0.671,0.822,0.709,2010,0.42
3527702,0.702,0.623,0.815,0.682,2010,0.35
3527801,0.724,0.674,0.83,0.679,2010,0.4
3527900,0.72,0.659,0.846,0.67,2010,0.42
3528007,0.77,0.697,0.859,0.763,2010,0.55
3528106,0.743,0.676,0.844,0.72,2010,0.43
3528205,0.74,0.675,0.852,0.705,2010,0.42
3528304,0.753,0.717,0.823,0.724,2010,0.44
3528403,0.743,0.684,0.831,0.721,2010,0.44
3528502,0.788,0.723,0.881,0.767,2010,0.56
3528601,0.739,0.675,0.818,0.73,2010,0.48
3528700,0.677,0.591,0.809,0.65,2010,0.39
3528809,0.771,0.758,0.85,0.711,2010,0.42
3528858,0.752,0.679,0.852,0.736,2010,0.4
3528908,0.718,0.651,0.83,0.684,2010,0.37
3529005,0.798,0.776,0.854,0.768,2010,0.5
3529104,0.731,0.694,0.825,0.681,2010,0.43
3529203,0.721,0.641,0.832,0.703,2010,0.45
3529302,0.773,0.713,0.847,0.766,2010,0.52
3529401,0.766,0.733,0.852,0.721,2010,0.44
3529500,0.744,0.663,0.863,0.72,2010,0.36
3529609,0.731,0.667,0.817,0.717,2010,0.4
3529658,0.724,0.666,0.847,0.674,2010,0.37
3529708,0.741,0.661,0.863,0.712,2010,0.46
3529807,0.73,0.658,0.823,0.719,2010,0.39
3529906,0.697,0.655,0.803,0.645,2010,0.5
3530003,0.743,0.731,0.806,0.697,2010,0.43
3530102,0.751,0.665,0.869,0.732,2010,0.45
3530201,0.724,0.674,0.841,0.67,2010,0.5
3530300,0.762,0.698,0.846,0.748,2010,0.43
3530409,0.738,0.69,0.829,0.704,2010,0.39
3530508,0.762,0.709,0.827,0.756,2010,0.53
3530607,0.783,0.74,0.851,0.762,2010,0.54
3530706,0.774,0.736,0.852,0.74,2010,0.44
3530805,0.784,0.715,0.879,0.767,2010,0.49
3530904,0.719,0.607,0.82,0.746,2010,0.61
3531001,0.772,0.773,0.814,0.731,2010,0.43
3531100,0.754,0.699,0.854,0.719,2010,0.5
3531209,0.759,0.678,0.858,0.752,2010,0.48
3531308,0.768,0.707,0.859,0.746,2010,0.42
3531407,0.785,0.72,0.861,0.781,2010,0.5
3531506,0.753,0.69,0.843,0.733,2010,0.46
3531605,0.741,0.709,0.814,0.706,2010,0.38
3531704,0.71,0.627,0.826,0.692,2010,0.48
3531803,0.733,0.639,0.863,0.713,2010,0.44
3531902,0.712,0.604,0.836,0.716,2010,0.45
3532009,0.715,0.627,0.802,0.726,2010,0.41
3532058,0.741,0.691,0.859,0.685,2010,0.45
3532108,0.726,0.643,0.847,0.703,2010,0.43
3532157,0.714,0.702,0.79,0.655,2010,0.35
3532207,0.718,0.67,0.839,0.659,2010,0.36
3532306,0.655,0.52,0.814,0.664,2010,0.51
3532405,0.678,0.559,0.818,0.681,2010,0.45
3532504,0.754,0.707,0.823,0.737,2010,0.4
3532603,0.751,0.672,0.835,0.755,2010,0.49
3532702,0.713,0.636,0.814,0.701,2010,0.37
3532801,0.738,0.684,0.826,0.71,2010,0.38
3532827,0.651,0.577,0.799,0.598,2010,0.47
3532843,0.715,0.675,0.806,0.673,2010,0.34
3532868,0.756,0.755,0.823,0.694,2010,0.36
3532900,0.765,0.718,0.869,0.718,2010,0.39
3533007,0.739,0.68,0.818,0.727,2010,0.44
3533106,0.726,0.644,0.842,0.707,2010,0.41
3533205,0.735,0.711,0.827,0.675,2010,0.36
3533254,0.719,0.634,0.822,0.712,2010,0.45
3533304,0.743,0.719,0.808,0.705,2010,0.35
3533403,0.791,0.762,0.861,0.755,2010,0.41
3533502,0.753,0.665,0.865,0.741,2010,0.45
3533601,0.746,0.656,0.866,0.73,2010,0.45
3533700,0.717,0.653,0.83,0.679,2010,0.39
3533809,0.73,0.637,0.858,0.713,2010,0.43
3533908,0.773,0.724,0.867,0.737,2010,0.43
3534005,0.738,0.671,0.863,0.693,2010,0.34
3534104,0.77,0.761,0.837,0.717,2010,0.44
3534203,0.767,0.762,0.824,0.719,2010,0.38
3534302,0.78,0.703,0.882,0.765,2010,0.5
3534401,0.776,0.718,0.84,0.776,2010,0.53
3534500,0.749,0.715,0.823,0.713,2010,0.45
3534609,0.762,0.713,0.837,0.74,2010,0.46
3534708,0.778,0.727,0.859,0.753,2010,0.5
3534757,0.77,0.736,0.866,0.717,2010,0.43
3534807,0.692,0.612,0.814,0.666,2010,0.39
3534906,0.725,0.631,0.843,0.717,2010,0.45
3535002,0.732,0.645,0.848,0.717,2010,0.4
3535101,0.722,0.645,0.837,0.698,2010,0.34
3535200,0.753,0.714,0.829,0.72,2010,0.42
3535309,0.746,0.702,0.814,0.727,2010,0.44
3535408,0.722,0.639,0.814,0.724,2010,0.51
3535507,0.762,0.739,0.836,0.717,2010,0.45
3535606,0.719,0.642,0.815,0.709,2010,0.51
3535705,0.749,0.668,0.837,0.751,2010,0.45
3535804,0.717,0.631,0.839,0.697,2010,0.47
3535903,0.732,0.655,0.842,0.712,2010,0.45
3536000,0.737,0.696,0.83,0.693,2010,0.42
3536109,0.727,0.652,0.821,0.718,2010,0.46
3536208,0.736,0.678,0.862,0.682,2010,0.47
3536257,0.721,0.619,0.842,0.72,2010,0.4
3536307,0.73,0.678,0.826,0.696,2010,0.42
3536406,0.711,0.64,0.811,0.692,2010,0.44
3536505,0.795,0.727,0.864,0.8,2010,0.48
3536570,0.718,0.663,0.817,0.683,2010,0.43
3536604,0.725,0.662,0.8,0.721,2010,0.51
3536703,0.739,0.673,0.812,0.738,2010,0.49
3536802,0.677,0.581,0.796,0.671,2010,0.41
3536901,0.742,0.684,0.854,0.698,2010,0.38
3537008,0.715,0.623,0.82,0.716,2010,0.49
3537107,0.769,0.701,0.864,0.75,2010,0.42
3537156,0.774,0.739,0.837,0.749,2010,0.56
3537206,0.696,0.634,0.812,0.654,2010,0.47
3537305,0.759,0.68,0.859,0.748,2010,0.47
3537404,0.766,0.732,0.845,0.728,2010,0.48
3537503,0.736,0.637,0.873,0.717,2010,0.44
3537602,0.749,0.675,0.854,0.73,2010,0.53
3537701,0.732,0.684,0.843,0.681,2010,0.4
3537800,0.716,0.624,0.848,0.694,2010,0.47
3537909,0.69,0.594,0.82,0.674,2010,0.43
3538006,0.773,0.736,0.843,0.745,2010,0.52
3538105,0.737,0.654,0.842,0.726,2010,0.39
3538204,0.725,0.666,0.808,0.707,2010,0.42
3538303,0.711,0.644,0.836,0.669,2010,0.42
3538501,0.757,0.74,0.823,0.711,2010,0.49
3538600,0.739,0.625,0.851,0.758,2010,0.57
3538709,0.785,0.717,0.848,0.797,2010,0.52
3538808,0.758,0.699,0.843,0.74,2010,0.48
3538907,0.749,0.672,0.853,0.734,2010,0.47
3539004,0.756,0.701,0.837,0.735,2010,0.38
3539103,0.727,0.698,0.81,0.679,2010,0.47
3539202,0.776,0.733,0.863,0.74,2010,0.52
3539301,0.801,0.736,0.884,0.789,2010,0.51
3539400,0.779,0.723,0.859,0.762,2010,0.48
3539509,0.723,0.651,0.83,0.699,2010,0.41
3539608,0.719,0.639,0.853,0.683,2010,0.37
3539707,0.719,0.652,0.824,0.691,2010,0.49
3539806,0.771,0.754,0.856,0.71,2010,0.43
3539905,0.766,0.717,0.853,0.736,2010,0.39
3540002,0.786,0.748,0.864,0.75,2010,0.47
3540101,0.755,0.701,0.844,0.727,2010,0.45
3540200,0.725,0.633,0.838,0.718,2010,0.44
3540259,0.702,0.604,0.847,0.677,2010,0.38
3540309,0.732,0.69,0.805,0.705,2010,0.38
3540408,0.714,0.647,0.804,0.699,2010,0.41
3540507,0.703,0.578,0.864,0.696,2010,0.48
3540606,0.758,0.706,0.836,0.737,2010,0.45
3540705,0.751,0.696,0.827,0.736,2010,0.45
3540754,0.697,0.646,0.806,0.651,2010,0.37
3540804,0.747,0.661,0.857,0.737,2010,0.4
3540853,0.696,0.629,0.814,0.658,2010,0.38
3540903,0.733,0.65,0.822,0.738,2010,0.45
3541000,0.754,0.692,0.834,0.744,2010,0.49
3541059,0.701,0.633,0.798,0.681,2010,0.4
3541109,0.735,0.689,0.811,0.711,2010,0.47
3541208,0.757,0.719,0.839,0.718,2010,0.46
3541307,0.75,0.7,0.845,0.714,2010,0.47
3541406,0.806,0.774,0.858,0.788,2010,0.54
3541505,0.763,0.708,0.837,0.749,2010,0.49
3541604,0.743,0.666,0.85,0.724,2010,0.43
3541653,0.678,0.541,0.822,0.7,2010,0.49
3541703,0.738,0.7,0.814,0.706,2010,0.41
3541802,0.715,0.681,0.811,0.662,2010,0.42
3541901,0.722,0.687,0.823,0.665,2010,0.46
3542008,0.732,0.703,0.811,0.689,2010,0.43
3542107,0.745,0.696,0.823,0.722,2010,0.4
3542206,0.751,0.683,0.861,0.72,2010,0.47
3542305,0.657,0.56,0.799,0.633,2010,0.45
3542404,0.768,0.752,0.818,0.735,2010,0.46
3542503,0.728,0.66,0.817,0.715,2010,0.41
3542602,0.754,0.702,0.851,0.718,2010,0.52
3542701,0.705,0.639,0.826,0.664,2010,0.38
3542800,0.698,0.673,0.797,0.635,2010,0.47
3542909,0.712,0.625,0.811,0.712,2010,0.46
3543006,0.639,0.553,0.797,0.592,2010,0.46
3543105,0.711,0.642,0.814,0.688,2010,0.42
3543204,0.747,0.676,0.818,0.753,2010,0.59
3543238,0.721,0.701,0.809,0.661,2010,0.38
3543253,0.705,0.676,0.807,0.643,2010,0.41
3543303,0.784,0.76,0.847,0.749,2010,0.44
3543402,0.8,0.739,0.844,0.82,2010,0.54
3543501,0.664,0.577,0.799,0.634,2010,0.5
3543600,0.74,0.69,0.824,0.713,2010,0.45
3543709,0.734,0.682,0.826,0.701,2010,0.44
3543808,0.723,0.644,0.843,0.696,2010,0.43
3543907,0.803,0.766,0.862,0.784,2010,0.5
3544004,0.759,0.7,0.842,0.741,2010,0.45
3544103,0.749,0.745,0.823,0.684,2010,0.39
3544202,0.703,0.629,0.817,0.677,2010,0.4
3544251,0.764,0.728,0.818,0.749,2010,0.6
3544301,0.737,0.704,0.823,0.691,2010,0.43
3544400,0.721,0.668,0.82,0.684,2010,0.37
3544509,0.759,0.726,0.844,0.713,2010,0.39
3544608,0.728,0.671,0.813,0.708,2010,0.41
3544707,0.73,0.677,0.83,0.692,2010,0.47
3544806,0.751,0.697,0.859,0.708,2010,0.42
3544905,0.772,0.739,0.845,0.738,2010,0.43
3545001,0.732,0.69,0.829,0.687,2010,0.42
3545100,0.719,0.649,0.846,0.678,2010,0.39
3545159,0.791,0.75,0.857,0.771,2010,0.39
3545209,0.78,0.751,0.837,0.755,2010,0.45
3545308,0.729,0.665,0.834,0.699,2010,0.44
3545407,0.704,0.637,0.825,0.664,2010,0.42
3545506,0.709,0.659,0.812,0.665,2010,0.43
3545605,0.76,0.702,0.835,0.75,2010,0.43
3545704,0.728,0.665,0.809,0.716,2010,0.42
3545803,0.781,0.731,0.867,0.752,2010,0.41
3546009,0.735,0.678,0.828,0.706,2010,0.47
3546108,0.733,0.687,0.804,0.712,2010,0.45
3546207,0.79,0.679,0.876,0.83,2010,0.67
3546256,0.743,0.686,0.832,0.719,2010,0.53
3546306,0.728,0.635,0.815,0.746,2010,0.51
3546405,0.762,0.686,0.867,0.744,2010,0.46
3546504,0.738,0.699,0.802,0.716,2010,0.42
3546603,0.784,0.751,0.84,0.763,2010,0.49
3546702,0.737,0.654,0.847,0.723,2010,0.38
3546801,0.738,0.689,0.834,0.7,2010,0.45
3546900,0.737,0.703,0.818,0.696,2010,0.39
3547007,0.686,0.571,0.82,0.688,2010,0.45
3547106,0.739,0.699,0.847,0.683,2010,0.4
3547205,0.773,0.733,0.84,0.751,2010,0.42
3547304,0.814,0.725,0.849,0.876,2010,0.67
3547403,0.761,0.74,0.839,0.711,2010,0.39
3547502,0.775,0.686,0.887,0.764,2010,0.48
3547601,0.77,0.704,0.868,0.746,2010,0.5
3547650,0.772,0.748,0.864,0.712,2010,0.35
3547700,0.753,0.689,0.854,0.725,2010,0.52
3547809,0.815,0.769,0.861,0.819,2010,0.53
3547908,0.702,0.604,0.83,0.69,2010,0.42
3548005,0.702,0.576,0.838,0.718,2010,0.44
3548054,0.757,0.728,0.84,0.71,2010,0.41
3548104,0.714,0.62,0.835,0.703,2010,0.41
3548203,0.706,0.632,0.812,0.685,2010,0.47
3548302,0.732,0.714,0.828,0.664,2010,0.41
3548401,0.74,0.719,0.83,0.68,2010,0.35
3548500,0.84,0.807,0.852,0.861,2010,0.55
3548609,0.72,0.638,0.812,0.719,2010,0.55
3548708,0.805,0.752,0.861,0.807,2010,0.54
3548807,0.862,0.811,0.887,0.891,2010,0.54
3548906,0.805,0.766,0.863,0.788,2010,0.49
3549003,0.723,0.658,0.814,0.705,2010,0.45
3549102,0.797,0.749,0.871,0.776,2010,0.51
3549201,0.72,0.686,0.806,0.675,2010,0.36
3549250,0.748,0.738,0.833,0.682,2010,0.37
3549300,0.75,0.692,0.854,0.714,2010,0.33
3549409,0.762,0.706,0.847,0.74,2010,0.42
3549508,0.693,0.58,0.844,0.679,2010,0.46
3549607,0.684,0.591,0.813,0.666,2010,0.55
3549706,0.774,0.717,0.868,0.744,2010,0.49
3549805,0.797,0.748,0.846,0.801,2010,0.5
3549904,0.807,0.764,0.855,0.804,2010,0.55
3549953,0.728,0.666,0.823,0.704,2010,0.47
3550001,0.697,0.593,0.826,0.691,2010,0.48
3550100,0.744,0.695,0.805,0.735,2010,0.45
3550209,0.71,0.633,0.799,0.708,2010,0.57
3550308,0.805,0.725,0.855,0.843,2010,0.62
3550407,0.755,0.674,0.863,0.741,2010,0.46
3550506,0.703,0.636,0.826,0.661,2010,0.39
3550605,0.768,0.687,0.863,0.765,2010,0.5
3550704,0.772,0.703,0.875,0.747,2010,0.49
3550803,0.701,0.609,0.82,0.689,2010,0.41
3550902,0.766,0.722,0.852,0.732,2010,0.45
3551009,0.768,0.716,0.857,0.738,2010,0.47
3551108,0.707,0.621,0.814,0.699,2010,0.52
3551207,0.688,0.603,0.794,0.679,2010,0.44
3551306,0.773,0.74,0.835,0.748,2010,0.42
3551405,0.686,0.572,0.81,0.697,2010,0.45
3551504,0.729,0.65,0.835,0.713,2010,0.37
3551603,0.767,0.676,0.873,0.764,2010,0.48
3551702,0.761,0.672,0.855,0.768,2010,0.46
3551801,0.673,0.562,0.832,0.651,2010,0.5
3551900,0.715,0.638,0.807,0.709,2010,0.41
3552007,0.678,0.584,0.812,0.657,2010,0.48
3552106,0.729,0.634,0.828,0.737,2010,0.44
3552205,0.798,0.762,0.843,0.792,2010,0.52
3552304,0.747,0.694,0.809,0.743,2010,0.54
3552403,0.762,0.705,0.845,0.744,2010,0.45
3552502,0.765,0.723,0.873,0.708,2010,0.47
3552551,0.699,0.631,0.813,0.665,2010,0.41
3552601,0.735,0.666,0.82,0.726,2010,0.4
3552700,0.704,0.609,0.818,0.7,2010,0.4
3552809,0.769,0.71,0.863,0.742,2010,0.47
3552908,0.723,0.684,0.809,0.682,2010,0.38
3553005,0.709,0.631,0.818,0.69,2010,0.37
3553104,0.71,0.628,0.814,0.701,2010,0.41
3553203,0.76,0.718,0.835,0.732,2010,0.42
3553302,0.731,0.624,0.858,0.729,2010,0.45
3553401,0.748,0.687,0.829,0.735,2010,0.42
3553500,0.681,0.578,0.846,0.647,2010,0.44
3553609,0.751,0.692,0.87,0.703,2010,0.4
3553658,0.759,0.716,0.823,0.742,2010,0.51
3553708,0.748,0.696,0.827,0.727,2010,0.46
3553807,0.701,0.606,0.811,0.7,2010,0.48
3553856,0.679,0.626,0.811,0.617,2010,0.43
3553906,0.726,0.697,0.823,0.666,2010,0.4
3553955,0.753,0.68,0.852,0.738,2010,0.54
3554003,0.752,0.688,0.842,0.734,2010,0.47
3554102,0.8,0.746,0.883,0.778,2010,0.51
3554201,0.668,0.563,0.794,0.668,2010,0.48
3554300,0.741,0.679,0.856,0.699,2010,0.47
3554409,0.749,0.684,0.838,0.732,2010,0.45
3554508,0.778,0.698,0.884,0.764,2010,0.48
3554607,0.71,0.629,0.826,0.688,2010,0.46
3554656,0.714,0.647,0.829,0.679,2010,0.39
3554706,0.744,0.658,0.852,0.734,2010,0.45
3554755,0.722,0.697,0.811,0.666,2010,0.4
3554805,0.785,0.72,0.873,0.769,2010,0.53
3554904,0.753,0.726,0.829,0.71,2010,0.41
3554953,0.728,0.63,0.871,0.702,2010,0.39
3555000,0.771,0.704,0.852,0.764,2010,0.54
3555109,0.769,0.715,0.835,0.762,2010,0.49
3555208,0.751,0.721,0.824,0.713,2010,0.35
3555307,0.736,0.675,0.817,0.724,2010,0.39
3555356,0.7,0.604,0.844,0.672,2010,0.35
3555406,0.751,0.679,0.841,0.741,2010,0.58
3555505,0.727,0.674,0.829,0.689,2010,0.42
3555604,0.721,0.644,0.823,0.708,2010,0.4
3555703,0.749,0.699,0.863,0.697,2010,0.35
3555802,0.746,0.709,0.804,0.727,2010,0.46
3555901,0.712,0.639,0.832,0.678,2010,0.39
3556008,0.745,0.683,0.817,0.741,2010,0.43
3556107,0.735,0.692,0.81,0.708,2010,0.36
3556206,0.819,0.763,0.85,0.848,2010,0.54
3556305,0.725,0.643,0.825,0.719,2010,0.45
3556354,0.699,0.591,0.839,0.69,2010,0.38
3556404,0.737,0.643,0.863,0.721,2010,0.42
3556453,0.77,0.683,0.884,0.755,2010,0.5
3556503,0.759,0.705,0.863,0.72,2010,0.39
3556602,0.754,0.715,0.83,0.722,2010,0.45
3556701,0.817,0.739,0.878,0.84,2010,0.53
3556800,0.739,0.683,0.823,0.717,2010,0.4
3556909,0.744,0.676,0.84,0.726,2010,0.35
3556958,0.725,0.685,0.811,0.686,2010,0.35
3557006,0.767,0.747,0.838,0.72,2010,0.4
3557105,0.79,0.744,0.857,0.772,2010,0.49
3557154,0.729,0.674,0.826,0.695,2010,0.39
